Word1,Word2,Rhyme
shivers,saison,0
morland,westmoreland,1
filters,forgivable,0
wanders,responders,1
attired,pizzuti,0
hijackings,cratered,0
halpin,halpin,1
scudder,rudder,1
pattis,patten,0
killmon,billman,1
jewry,eury,1
exempted,almer,0
excepting,ditto,0
stansel,discharged,0
handelman,queasiness,0
trapnell,camcorder,0
unscramble,simeon,0
windecker,woodpecker,1
maland,kincy,0
chartier,incitement,0
fogleman,fogleman,1
klempner,hashed,0
malfunctions,malfunctioning,0
gathering,gathering,1
ergot,kagins,0
ferrebee,ferrebee,1
biochemistry,biochemistry,1
jungels,tifton,0
lopeman,lopeman,1
rubell,phibro,0
conceivably,unethically,0
burdo,stooges,0
bearss,chinooks,0
dillard,nomenclature,0
expansions,expansions,1
crunchy,repurchase,0
beamish,squeamish,1
slaughtered,slaughtered,1
astronomers,astronomers,1
bruecher,lapham,0
loans,bacik,0
mullet,gullet,1
chefs,jeffs,1
histrionics,grandly,0
basted,wasted,1
dalkon,dalkon,1
cursed,interfirst,1
kelberg,placzek,0
tractors,sollenberger,0
unsupportable,insupportable,1
thermedics,isomedix,1
leggy,peggie,1
hallet,mallet,1
desirable,desirable,1
undesirable,desirable,1
philanthropic,noam,0
parsow,lampo,0
blossoms,mcelheney,0
teutsch,geringer,0
snippet,leggett,0
sporadically,radically,1
mineralogically,prinkey,0
hometown,charlestown,1
havoc,spiro,0
gestetner,melikian,0
refreshed,geisel,0
indistinguishable,distinguishable,1
aletha,rigdon,0
washes,washes,1
ebling,ebeling,1
apicella,phobic,0
fiddle,spidel,1
compania,dromomania,1
seismological,scatological,1
reingold,agency,0
knuckle,muckle,1
vandenburg,alums,0
hobert,hobert,1
sequoias,polycast,0
clausing,incense,0
carlton,marlton,1
rabbits,carraher,0
kansans,weisenberger,0
morones,morones,1
hummell,employments,0
coen,laminar,0
removal,sarafian,0
scheffler,schreffler,1
hollanders,colanders,1
reestablishing,establishing,1
assumptions,presumptions,1
quasimodo,contributes,0
rotunno,juneau,1
cubans,cubans,1
struggling,flaum,0
assisted,shamelessly,0
tylka,casserole,0
assertive,assertive,1
opel,opel,1
landlady,entries,0
tummies,tummies,1
nightclubs,defilippo,0
shudder,bierly,0
hufstetler,nixed,0
benavidez,vajna,0
brungard,brungard,1
excepting,whisper,0
eurodollar,roger,0
freelove,foxglove,1
angley,cinematographer,0
pedophilic,cheverly,0
coscia,baccalaureate,0
quorums,behaving,0
remakes,drakes,1
sharpley,blancett,0
troisi,foulkes,0
nonalcoholic,hollick,1
silvey,cobian,0
galpin,halpin,1
calfee,sino,0
pavlovian,extralegal,0
mulch,gulch,1
footloose,pavement,0
martensen,prides,0
putsch,putsch,1
questioning,unquestioning,1
griffith,marcille,0
narrow,junco,0
quavered,exalting,0
drzewiecki,niedzwiecki,1
hinckley,brinkley,1
kyger,riggin,0
lenscrafter,fledging,0
corbo,corbo,1
christoff,christoph,1
sweltered,symmetry,0
erburu,curcuru,1
chiapas,viatical,0
klynveld,petroglyph,0
dutrow,irreversible,0
entered,heikes,0
deference,arbitrager,0
upswings,somethings,1
combat,kombat,1
timex,simex,1
chichauha,chichauha,1
zummo,linowes,0
alleman,aleman,1
lindig,clementes,0
swaggering,oritz,0
sartor,nonstarter,1
bewilder,builder,1
hooven,ecliptic,0
maestas,funneling,0
merkin,clerkin,1
apprenticed,klansmen,0
spacek,loibl,0
burnam,burnam,1
rosten,cyb,0
pozniak,reservationists,0
robbins,mundo,0
bossert,edgett,0
regents,hotdogs,0
benefitting,benefitting,1
greenness,mcgilvery,0
osher,tunison,0
shanahan,underbelly,0
hardeners,rodrigues,0
skadden,skadden,1
refueled,salinger,0
inscribing,basden,0
heterodoxy,belabored,0
copple,koppell,1
stockholdings,extremely,0
wonderly,degrazia,0
fruge,holsey,0
shafran,safran,1
doorstep,oliverio,0
bookings,peterbilt,0
infantrymen,cottier,0
snapdragons,volkswagens,1
target,rabun,0
main,weathering,0
hardly,sicilia,0
abington,persecutors,0
goofs,rascal,0
brachiopods,arthropods,1
bly,sundeen,0
sweated,abetted,1
soland,mulholland,1
canings,chaput,0
bedfellow,beams,0
rostad,accosted,1
production,seduction,1
swatted,clotted,1
soifer,tauke,0
adjustable,jared,0
severest,scenarios,0
fillmore,godinez,0
experience,nucleonics,0
dhiraj,pushes,0
manifested,vanvooren,0
anointed,loucks,0
dashiki,ripplinger,0
dinkins,harkey,0
headers,mattison,0
dimry,interlocking,0
jami,restricted,0
referenda,gwenda,1
arrants,arrants,1
sebo,tebo,1
ravenell,equipments,0
jovian,pavlovian,1
tiros,cancelling,0
silvio,silvio,1
sturdhal,handford,0
tightness,catalfamo,0
yoakam,stocum,1
covet,covet,1
accepted,accepted,1
cisneros,fieros,1
philips,billups,1
bristow,ristow,1
intermedic,bosak,0
altzheimer,reinheimer,1
affable,whitmer,0
bollmann,zolman,1
paolo,giampaolo,1
waterfowl,deportment,0
prohibits,galeries,0
astounded,siemers,0
animous,canceled,0
telemedicine,mohon,0
leagues,stanzas,0
wickstrom,quebecois,0
napoles,shipbuilders,0
unanimity,moina,0
takings,efficacy,0
hauber,fauber,1
buckles,chuckles,1
evangelists,evangelists,1
andrey,polyandry,1
walberg,vituperative,0
precedents,torments,1
freiman,antioxidant,0
pakulski,dulski,1
placard,genovese,0
gerold,sprigg,0
compassionate,convenience,0
advances,printed,0
symmonds,simmonds,1
oberly,mcentire,0
brainstorming,bernett,0
coercion,linebaugh,0
niebling,liebling,1
baio,roosevelts,0
akkadian,pancanadian,1
capaldi,rotors,0
housekeeping,warranted,0
ragland,linens,0
seafirst,redraft,0
mamie,salus,0
dubs,dubbs,1
sceneries,sceneries,1
wildly,wildly,1
macewan,gobbled,0
blubber,photochemical,0
tobie,economou,0
greenwalds,anatolian,0
difference,difference,1
loge,hamdun,0
extremely,padded,0
prostatectomy,jolicoeur,0
earhart,schulze,0
parties,artes,1
eleanor,eleanor,1
firearm,afterimage,0
abeyance,abeyance,1
stickier,clinics,0
inaudible,watermelon,0
sutcliff,oddler,0
equivalent,seldon,0
unfaithful,disagreements,0
greetham,rosabelle,0
traynham,traynham,1
skewed,intrude,1
contra,contra,1
raindancer,freelancer,1
reversals,aborigine,0
hebert,ebert,1
caplin,nitto,0
adamcik,legislature,0
benedick,insertion,0
seminars,effect,0
newmarket,upmarket,1
woogie,woogie,1
crosthwaite,locally,0
hippie,dippy,1
impressionist,secessionist,1
rodmond,nincompoop,0
wealthier,nordin,0
trueblood,armenians,0
shirtsleeve,fansler,0
gaskamp,bouwkamp,1
saundra,journals,0
tomeo,tomeo,1
swihart,parental,0
ryczek,mosk,0
temblors,kakadu,0
microelectronics,vitronics,1
mapfumo,deeply,0
hosed,adger,0
koeneman,schoenemann,1
deveraux,devereaux,1
lode,elinor,0
lanting,slanting,1
revisions,revisions,1
morison,morison,1
helfand,helfand,1
simoneau,funder,0
digit,chubbuck,0
mussell,bustle,1
gussman,husman,1
sheeks,shias,0
shelved,shelved,1
gammage,metaphorically,0
toity,lacerte,0
shouldering,gallium,0
typecast,company,0
penitentiary,penitentiary,1
rierson,joined,0
bonta,sapiens,0
schieffer,mccafferty,0
kraynak,kraynak,1
addendum,herford,0
margolick,painless,0
bushy,bushy,1
kooy,ewy,1
lightfoot,goldest,0
woogie,lugi,1
sarant,sarant,1
hagemeyer,lipkin,0
halperin,deveraux,0
rakestraw,tongues,0
anaya,sawaya,1
mangum,statham,0
brookings,brookings,1
lamotte,disenchantment,0
sofa,beco,0
wadded,wadded,1
borsuk,graczyk,0
whitmoyer,donmoyer,1
canvass,canvass,1
bentley,mcroberts,0
scornful,mournful,1
unlikely,spoof,0
precancerous,precancerous,1
divas,divas,1
methodically,arroyo,0
intermingled,intermingled,1
alcee,councilor,0
promptly,berkshires,0
oyster,jolicoeur,0
receptor,baio,0
hallows,mallows,1
spilker,spilker,1
leapt,silently,0
stilt,kilt,1
edper,edper,1
gharbonifar,gharbonifar,1
pinsoneault,machinists,0
representative,representative,1
kenya,dobrinja,1
bowses,espouses,1
rebukes,fuchs,1
heightening,gruener,0
hargrave,hargrave,1
slathering,scarborough,0
buffton,roughton,1
telescopic,millet,0
koziel,nearest,0
heroically,heroically,1
unfortunate,unfortunate,1
gibbon,ibn,1
secessionist,secessionist,1
jolicoeur,jolicoeur,1
kneading,yummies,0
overcharge,overcharge,1
ballads,quintupled,0
saundra,bolon,0
citrus,eugenics,0
sabatistas,sabatistas,1
astred,blunted,0
newbern,brandford,0
barb,barb,1
blakely,epson,0
mathews,dollins,0
fossils,cheerfully,0
narlock,landlady,0
mottling,bottling,1
saracens,ayacucho,0
ugalde,inkatha,0
bernal,durnil,1
hansard,hansard,1
ditsy,ritcey,1
weichman,alexia,0
wearers,willhoite,0
manso,danso,1
gronberg,volkers,0
hemminger,heminger,1
antithetical,hentic,0
copartners,kindergartners,1
wettstein,wetzstein,1
flattening,battening,1
dumpy,clumpy,1
beastie,follin,0
outfoxed,deffenbaugh,0
sconces,responses,1
appointed,disjointed,1
agematsu,miccio,0
hamling,dysert,0
hubbert,medders,0
clewiston,clewiston,1
woken,lewellen,0
zentner,microfiche,0
minoru,minoru,1
musolf,proctorsilex,0
luffman,huffman,1
divalent,announcement,0
puzo,apuzzo,1
carlston,carlston,1
cynth,cynth,1
odyssey,odyssey,1
ringland,ringland,1
ceasing,rectory,0
disruptions,corruptions,1
mortensen,saipan,0
biospheres,martha,0
carolyn,carolyn,1
niner,whiner,1
majoring,majoring,1
peninsular,peninsular,1
theatre,theatre,1
crowkeepers,bookkeepers,1
lalas,gonzales,1
misconceptions,interceptions,1
misinterpret,lusardi,0
enforcer,ripostes,0
beidler,scheidler,1
cullens,ikon,0
boroff,crafton,0
caller,smaller,1
kimmich,carotene,0
singler,wengler,1
vantage,callen,0
hallum,watered,0
manatt,immeasurable,0
satins,hoofed,0
infantryman,infantryman,1
disparate,incredulous,0
motives,motives,1
peskin,peskin,1
toity,hamaker,0
wardrobe,morones,0
asthma,kinston,0
extramarital,premarital,1
ernesto,angina,0
stereotyping,parenthetical,0
raunchy,bernat,0
uniform,freeform,1
boxley,soliman,0
eleanor,papua,0
bartling,soberly,0
suffering,buffering,1
stobie,jungels,0
hinted,schloesser,0
stevenson,oratorical,0
rasbury,rasbury,1
minium,scuba,0
avants,gillaspy,0
folkrock,finefrock,1
culturalism,multiculturalism,1
graffeo,affable,0
mcclure,poppell,0
berrigan,mittelstaedt,0
boiler,simington,0
clanin,empting,0
redemptive,foundries,0
mondry,wandrey,1
reusable,gunrunner,0
water,daughter,1
accused,spinney,0
arris,barrus,1
colombari,faulding,0
crickets,thickets,1
brawling,orbin,0
snee,baldree,1
marimba,klimas,0
samsung,miotke,0
fahrer,scharrer,1
hampson,sampson,1
sunderman,sawchuk,0
starks,barkes,1
cartons,hardick,0
karshner,boxes,0
broadbeach,overreach,1
bacik,mckiernan,0
encountering,asbestos,0
sidestepped,haist,0
kothari,enchanters,0
harbert,nemesis,0
moyna,disregarding,0
utke,hudsucker,0
witham,petromineral,0
shahin,messerschmitt,0
heinicke,wiggling,0
yelvington,therrell,0
deepened,deepened,1
goering,goering,1
grolier,grolier,1
striding,sliding,1
croatia,geisha,1
hoben,chacabuco,0
lamison,lemburg,0
suthers,hamstring,0
holecek,stingley,0
hairdressers,predecessors,1
crusher,notorious,0
colborn,lot,0
mertens,ochsner,0
gilcrest,gilcrest,1
mansel,mansell,1
bartenders,escarcega,0
enrich,soapy,0
orientals,beardslee,0
chiropractor,brags,0
fermi,interagency,0
despicable,explicable,1
fouled,callable,0
oliver,grundig,0
divinitas,punished,0
burials,aerials,1
ishaq,worrell,0
mockery,jodoin,0
guitarist,mallet,0
reinterpreting,briskin,0
blatter,helsel,0
mcwherter,describable,0
kopplin,koplin,1
newgate,pogue,0
bartling,copies,0
overtime,springtime,1
kalp,bordering,0
bonawitz,odder,0
gamut,borger,0
arlington,arlington,1
metropoli,oelkers,0
resurface,searfoss,1
ketone,aiton,1
lockerby,authentic,0
overseers,libra,0
forefoot,almonte,0
demolished,bremner,0
mounties,chizmar,0
copland,opland,1
pointenoire,calves,0
himont,himont,1
paradigm,decedents,0
barstad,straightedge,0
shearing,eccentricities,0
storefronts,unfortunate,0
milem,poultry,0
appraises,glazes,1
ubiquity,mondrian,0
healthier,bauder,0
perro,perrow,1
buenrostro,othman,0
fearnow,swished,0
loft,oft,1
scheduling,rescheduling,1
aviles,quiles,1
culvert,culvert,1
radisson,radisson,1
venous,angert,0
resulted,consulted,1
cuppett,maoist,0
concoctions,tappen,0
savery,rupert,0
famers,disclaimers,1
sepik,underpinned,0
lifes,lifes,1
photography,phytogeography,1
velazquez,kampa,0
noncorporate,corporate,1
absenteeism,deism,1
birchard,parsow,0
racists,racists,1
harvel,harvel,1
shattering,shattering,1
frosted,exhausted,1
suskind,suskind,1
morman,hulking,0
thassos,volcanoes,0
heartless,heartless,1
stordahl,stordahl,1
saddling,barkhurst,0
chazov,invariably,0
flutist,costs,0
deutz,voigts,1
olayan,guyon,1
lindaman,ladles,0
havran,havran,1
kangas,mendyk,0
buffers,dahmen,0
luber,dawkins,0
merely,austerely,1
distrustful,lustful,1
bautista,wiseman,0
eli,serfs,0
allard,kipling,0
slalom,column,1
girlish,churlish,1
woodrome,riden,0
beamish,serbia,0
moorefield,moorefield,1
gleeful,unsolvable,0
darrington,womac,0
receivable,bulman,0
auth,homebuilder,0
mccommon,preachers,0
endproducts,endproducts,1
obscenities,obscenities,1
analgesic,urich,0
semmes,borax,0
feasible,schillinger,0
hampson,lampson,1
seismic,jackovich,0
cheerfully,tearfully,1
tenements,ryland,0
guesser,leasable,0
calills,surcharges,0
servis,prospector,0
insanity,hitchman,0
disposals,disposals,1
faxes,axes,1
hellman,dellaert,0
remley,lemley,1
williamson,williamsen,1
lipke,oilseeds,0
schlanger,decurtis,0
unelectable,hemorrhoid,0
gooch,aoi,0
brett,wakeland,0
backend,ascend,1
teicholz,humpty,0
jostes,finalist,0
tuzla,sulking,0
seventy,devaney,1
envirosafe,envirosafe,1
hierarchy,unglamorous,0
orva,corva,1
financed,lotito,0
nugent,defendant,0
dispassionately,alphonso,0
carmie,disappearance,0
attributed,homogenous,0
hayford,playford,1
isenberg,eisenberg,1
oath,noticed,0
boasted,seizure,0
homac,maestri,0
repackages,repackages,1
sheriff,tariff,1
mcconaghy,conflicts,0
disabling,disabling,1
contos,loyally,0
hainsworth,graceless,0
disadvantaged,advantaged,1
underpricing,underpricing,1
abolishing,assertions,0
reinstatement,statement,1
russak,russak,1
swivels,sivils,1
trustworthiness,airworthiness,1
ellsburg,horatia,0
hassenberg,hassenberg,1
haussler,biondo,0
zieske,griebel,0
hardheaded,macaw,0
binder,culvert,0
architecture,swedlund,0
achorn,andrepont,0
thalacker,leppert,0
pettit,petitt,1
sprinted,opportunists,0
babbling,parness,0
pavek,slavick,1
issued,outmaneuvered,0
reissue,reissue,1
above,labove,1
vivian,asean,0
chipetas,wisnieski,0
suttles,fuzzy,0
maneuvers,outmaneuvers,1
rethinking,schiele,0
bedke,sheltering,0
deferrals,referrals,1
wallace,chanos,0
henrie,supplementary,1
spandex,sedlak,0
barked,wearers,0
hazzard,biohazard,1
rakers,makers,1
schellhammer,shelhamer,1
heyden,hayden,1
masius,calmaquip,0
bustling,carls,0
porath,morath,1
facie,sandbaggers,0
ensnarled,axial,0
genera,genera,1
illustrious,chemical,0
stamant,duffett,0
squaring,preparing,1
munce,kunce,1
yawning,fawning,1
hetzer,retzer,1
treasured,voids,0
howson,housen,1
telectronics,beachballs,0
specious,specious,1
mussman,kussman,1
lennox,pennex,1
calamity,indisputably,0
muffler,shuffler,1
miasma,ebers,0
dimry,kimrey,1
newlon,knowledgeware,0
slattery,patrie,1
kendrick,juras,0
robson,berliner,0
colonel,baffle,0
outermost,thorup,0
quincey,partner,0
smarties,blandly,0
aramis,favorably,0
towing,cuddy,0
kassin,coasters,0
stokely,stokely,1
quizzes,gerda,0
garett,sharrett,1
arthur,chasm,0
zwahlen,dostoevski,0
argue,callander,0
shimkus,rimkus,1
intentioned,varricchio,0
contraceptive,pointed,0
headrests,konzen,0
cobwebs,cobwebs,1
orville,psychoanalysis,0
espousing,klausing,1
astound,gazans,0
reznik,knueppel,0
pierpont,fincher,0
gergel,bacchi,0
pridgen,religion,1
koziel,redistributive,0
horacia,mathies,0
osbourne,alarmed,0
bedke,bedke,1
boundaries,films,0
buckskins,hutchins,1
pytel,littell,1
thus,russe,1
westland,george,0
getsinger,letsinger,1
sacksteder,goldfeder,1
mckiernan,woman,0
fulco,acapulco,1
clinics,pamplin,0
ershad,jurisprudence,0
overtaken,gaudio,0
mangled,spangled,1
undeclared,kachmar,0
balzer,amateurs,0
moving,kleinfelter,0
munson,clutches,0
chubbuck,lukins,0
fittings,gittings,1
gelber,banderas,0
ariza,liza,1
colorcraft,gianfranco,0
bias,gavin,0
present,elving,0
ryans,mayans,1
counterclaim,nickname,1
podrasky,uliaski,1
mceachin,susceptible,0
rehire,wire,1
elfin,shurtliff,0
hosek,endearment,0
waters,lemmen,0
clarkson,markson,1
oprah,copra,1
quilters,filters,1
nonpartisan,foulk,0
senske,uber,0
safian,sarafian,1
inkling,coping,0
convoluted,instituted,1
dogged,florin,0
underwhelm,mellonby,0
underpricing,sacrificing,1
lug,ugh,1
inherently,reagans,0
felicite,psychotherapist,0
gypsy,maddening,0
commack,varrone,0
lambing,phobos,0
populous,trinity,0
kennett,smolder,0
protectorate,protectorate,1
dubis,rubis,1
counterparty,bloating,0
deibler,deibler,1
poulos,poulos,1
riches,kaji,0
dierkes,diercks,1
forking,corking,1
pumpkin,ainsworth,0
swished,hagmann,0
enjoin,chazz,0
ushers,havlicek,0
disarmament,disarmament,1
dialing,beetles,0
narvaez,snobbery,0
mathewson,steuben,0
solicited,banerjee,0
derward,durward,1
dickison,balances,0
wenatchee,achey,1
zairians,presbyterians,1
dallmann,shackett,0
alicea,episcopalian,0
scrambles,minces,0
lamppost,almost,1
frankenberg,blankenburg,1
kinyon,balk,0
systemically,academically,1
kintner,vintner,1
gierke,ybanez,0
munching,lunching,1
wojtas,imbibed,0
hamlett,smolinsky,0
fruitless,schroepfer,0
jeffersonians,oregonians,1
frankfort,frankfurt,1
anza,extravaganza,1
nike,argus,0
shambles,eventuality,0
correctly,lenihan,0
taxes,axes,1
duking,boehnke,0
patiently,labay,0
morphin,describing,0
heeb,caribe,1
sobers,robers,1
lichtenberg,vittetoe,0
beardsley,deterrence,0
fugue,hoog,1
clouding,witthuhn,0
standiford,stinebaugh,0
westland,westlund,1
passports,olk,0
salomon,isthmus,0
inexcusable,inexcusable,1
waltman,altmann,1
breunig,christi,0
extremely,extremely,1
annis,kimche,0
astonishing,astonishing,1
arid,opper,0
messner,messner,1
manzer,breidenbach,0
stockham,deavila,0
stooping,tritschler,0
budke,ventured,0
plassard,viennese,0
lulling,ferreira,0
sycophantic,grouses,0
gholamreza,tereza,1
burlapped,kidnapped,1
ruhland,zuelke,0
anthropologist,dilg,0
lenses,macchia,0
varves,squabbling,0
canyons,heft,0
sottile,kollmeyer,0
unnaturally,intangibles,0
pinkus,anonymously,0
benefitting,benefitting,1
spouted,disestablishment,0
unusual,unusual,1
dithering,slithering,1
shipbuilders,scowling,0
jabaliya,abyssinia,1
nibbe,goellner,0
dejoseph,adjustments,0
clanton,tanton,1
aufhauser,steinhauser,1
copley,cicippio,0
vials,management,0
venable,amenable,1
gasior,classier,1
robyn,jacksonians,0
showering,glowering,1
likud,deguerin,0
kumaratunga,naftalis,0
illegitimacy,illegitimacy,1
patted,chatted,1
bearings,herrings,1
basix,tauscher,0
encyclicals,crookshanks,0
afterhours,sputtered,0
ambulatory,iglesia,0
programming,envisioning,0
hardage,folger,0
ownbey,rickety,0
downsizings,kridler,0
simonet,shoved,0
wholesaler,greenmailer,1
houchen,efferson,0
tevlin,inoffensive,0
virago,splintered,0
vegetarians,humanitarians,1
brecheen,brecheen,1
clergy,subkingdom,0
dingess,dingess,1
wanton,drafters,0
ita,gesamtmetall,0
enveloping,enveloping,1
engagement,wonksahachee,0
meindl,reindl,1
maza,mandich,0
retracted,acted,1
luber,zuber,1
norling,subscriber,0
chemically,alchemically,1
radke,hladky,1
consumerists,battling,0
toxic,utopians,0
blustering,blustering,1
seedling,bagpiper,0
prescot,trescott,1
humorist,cottons,0
savory,pizza,0
ripplinger,ripplinger,1
jugglers,jugglers,1
fixer,cisneros,0
stolfi,jealously,0
potters,yachters,1
plazic,plazic,1
murphy,murphy,1
giacomelli,celebs,0
belted,melted,1
sweltering,coercive,0
hopson,petrodollar,0
ambrosia,glories,0
catterson,landreth,0
pickier,trickier,1
phineas,stadtlander,0
bieber,cartoonist,0
stith,archduke,0
matas,lariscy,0
lind,ticket,0
nibbling,dribbling,1
coberly,villagers,0
resoundingly,astoundingly,1
vollman,pulping,0
commuter,excerpt,0
ormonde,ormand,1
undeveloped,developed,1
differentials,potentials,1
redemptive,preemptive,1
rumpled,winget,0
neurosurgery,surgery,1
krupka,krupka,1
economou,bilko,0
brainstorms,molstad,0
dudley,holdover,0
householders,brevig,0
specious,happily,0
stereotyped,stereotyped,1
alber,kipfer,0
spevak,packet,0
detmer,swiatek,0
sutfin,sutfin,1
retarding,retarding,1
fassnacht,fasnacht,1
faxing,senff,0
transporting,potocki,0
dezeeuw,pinstriped,0
wernecke,internacional,0
garrols,harriott,0
agilis,alisha,0
wanting,goodgame,0
lamely,lubitz,0
stueber,stueber,1
brogden,brogdon,1
esterly,westerly,1
weathering,feathering,1
predecessors,processors,1
rinas,aslanian,0
priyam,grisham,0
coupling,haugan,0
bille,bile,1
hawkish,psychokinesis,0
lube,benzing,0
hinebaugh,gobbling,0
boslego,dispassionate,0
displacement,replacement,1
